industry,requested_amount_usd,milestone_count,team_experience_years,is_successful
Curated Web,0.0,1,0.8487337440109514,1
Android,0.0,1,0.70362765229295,0
Curated Web,750000.0,3,0.0,0
Crowdsourcing,0.0,1,0.5886379192334018,0
Photography,100000.0,1,6.737850787132102,1
Curated Web,1510017.0,2,4.010951403148528,0
Search,840000.0,1,10.959616700889802,0
Messaging,2000000.0,2,0.10130047912388775,0
Software,14200000.0,2,6.483230663928816,1
Biotechnology,0.0,1,1.0,1
Fashion,475000.0,1,0.7501711156741958,0
E-Commerce,0.0,1,0.44353182751540043,1
Cloud Computing,11000000.0,1,2.001368925393566,1
Business Services,1200000.0,2,0.0027378507871321013,0
Diagnostics,2582000.0,2,0.04380561259411362,0
Application Platforms,50000.0,1,1.0,0
Internet,10000.0,1,1.3305954825462012,0
Security,2180000.0,2,3.698836413415469,1
Cloud Computing,63300000.0,5,3.3319644079397674,1
Big Data,18250000.0,8,0.0,1
Education,110000000.0,1,9.516769336071183,1
Enterprise Software,9915000.0,2,7.195071868583162,1
Curated Web,5906547.0,1,0.0,0
Enterprise Software,3000000.0,1,1.0,1
Cloud Computing,2750000.0,2,0.7008898015058179,1
Analytics,5300000.0,2,2.001368925393566,1
Cloud Computing,26140000.0,4,1.0704996577686516,1
Cloud Computing,14000000.0,2,5.71937029431896,1
Web Hosting,25000000.0,2,5.823408624229979,1
Cloud Computing,149180.0,1,0.4079397672826831,0
Software,15400000.0,2,1.0,1
Mobile,0.0,1,1.0,0
Analytics,0.0,1,1.1197809719370295,1
Enterprise Software,4415653.0,2,1.8507871321013005,1
Cloud Data Services,600000.0,1,0.5201916495550992,0
All Students,25000.0,1,0.0,1
Cloud Computing,3532577.0,1,3.600273785078713,1
Mobile,8800000.0,2,0.5311430527036276,1
Public Relations,21000000.0,2,2.746064339493498,1
Biotechnology,356962756.0,3,0.39698836413415467,1
Advertising,20000.0,1,1.1690622861054072,0
Software,7000000.0,1,1.6399726214921286,0
E-Commerce,692850.0,1,0.4106776180698152,0
Entertainment,225000.0,1,0.9774127310061602,0
Software,430000.0,1,1.0,0
Software,0.0,1,1.0,1
Mobile,0.0,1,1.0,1
Graphics,696000.0,1,1.0,0
Games,15010000.0,1,2.833675564681725,1
Services,5000000.0,1,1.0,0
Semiconductors,7484035.0,3,0.15879534565366188,1
Biotechnology,7660569.14175812,2,2.8199863107460645,0
Android,1400000.0,3,5.390828199863107,0
Software,600000.0,1,0.0,0
Biotechnology,3137231.0,1,1.0,1
Biotechnology,16395534.0,15,1.0,1
Biotechnology,10050000.0,2,1.0,1
Internet,28000000.0,1,1.0,1
Clean Technology,90000.0,1,1.0,0
Software,42000000.0,1,23.59479808350445,1
Security,9350003.0,4,10.105407255304586,1
Clean Technology,13350000.0,2,1.0,1
Biotechnology,38520000.0,3,3.1019849418206706,1
Curated Web,6659995.0,3,1.0,0
Social Media,25000.0,1,2.622861054072553,0
Blogging Platforms,1500000.0,1,0.8980150581793293,0
Cosmetics,489778.0,1,1.0,0
Software,2800000.0,1,1.0,0
Enterprise Software,34000418.0,3,1.002053388090349,1
Curated Web,110000.0,3,0.09308692676249145,0
Innovation Management,1900000.0,1,8.062970568104038,1
Cloud Computing,1000000.0,1,5.618069815195072,0
Apps,37422.0,1,1.163586584531143,0
Enterprise Software,0.0,1,0.16153319644079397,1
Software,6500000.0,1,1.2019164955509924,1
Mobile,60000.0,1,0.75564681724846,0
Security,3600000.0,1,4.101300479123887,1
Health and Wellness,23020000.0,3,1.0,1
Software,1400000.0,3,5.664613278576318,1
Career Management,50000.0,1,0.09034907597535935,0
Biotechnology,37000000.0,1,4.616016427104722,1
Contact Management,0.0,1,1.2484599589322383,1
Cloud Data Services,6194000.0,3,0.6789869952087612,1
Software,2600000.0,1,4.134154688569473,1
Curated Web,1130000.0,7,0.038329911019849415,1
News,390000000.0,2,21.489390828199863,1
Web Hosting,41510000.0,2,4.462696783025325,1
Analytics,1340000.0,2,0.0,1
Apps,11200000.0,2,2.833675564681725,1
Analytics,11700000.0,1,11.148528405201917,0
Pervasive Computing,0.0,1,1.0,1
E-Commerce,25000.0,1,0.33127994524298426,0
Networking,14500000.0,1,1.0,0
Hardware + Software,15500000.0,2,3.1731690622861053,1
Software,7000000.0,1,10.338124572210814,1
Advertising,10150000.0,3,0.49555099247091033,1
Security,1400000.0,1,1.0,1
Health and Wellness,150000.0,2,1.0,0
Health Care,41525000.0,3,4.295687885010267,1
Biotechnology,249271980.0,4,3.0362765229295,1
Bio-Pharm,23100000.0,2,9.582477754962355,1
Collaboration,1400000.0,2,0.0,1
Bitcoin,1373909.0,1,0.0,1
Business Intelligence,11000000.0,3,3.0006844626967832,1
Enterprise Software,6500000.0,1,4.999315537303217,1
Bio-Pharm,40000000.0,2,6.655715263518139,1
Messaging,12971851.0831496,1,7.096509240246407,1
Enterprise Software,29600000.0,5,3.7234770704996576,1
Android,2350000.0,3,0.16153319644079397,1
Health and Wellness,1564572.0,1,3.2826830937713893,1
Curated Web,2000000.0,1,1.0,0
Analytics,15324624.0,6,1.0841889117043122,1
Curated Web,39500.0,2,13.54962354551677,1
Delivery,50000.0,2,0.0,0
Cable,25000000.0,1,1.0,0
Travel,20000.0,1,0.07939767282683094,0
Colleges,20000.0,1,1.0,0
Career Management,1800000.0,1,0.6324435318275154,1
Colleges,20000000.0,1,7.581108829568788,1
Colleges,20000.0,1,0.0,0
Education,320000.0,3,1.434633812457221,0
Colleges,2244500.0,2,1.0,0
All Students,2000000.0,1,1.0,0
Electronics,0.0,1,1.0,1
Biotechnology,103000002.0,6,4.837782340862423,1
Collectibles,225000.0,1,0.0,0
Advertising,6201649.0,2,1.4154688569472964,1
Lighting,13000000.0,1,1.0,1
Local,41000000.0,1,0.6406570841889117,0
Apps,1167697.0,1,3.5318275154004106,0
Beauty,1300000.0,1,2.485968514715948,0
Curated Web,2970000.0,1,8.0,1
Art,1000000.0,1,5.418206707734429,1
Web Hosting,42000000.0,3,4.183436002737851,1
Biotechnology,80799981.0,5,3.4962354551676933,1
Games,8000000.0,1,7.107460643394935,1
Governments,25000000.0,3,11.186858316221766,0
Biotechnology,56952124.0,6,1.0,1
Enterprise Software,5191392.0,3,9.429158110882957,1
Intelligent Systems,1620840.0,3,1.0,0
Web Hosting,725000000.0,1,50.34907597535934,1
Software,350000.0,2,0.0,0
Internet,0.0,1,1.0,0
Entertainment,20500000.0,1,1.0,0
Entertainment,1000000.0,1,1.0,0
Analytics,538062.0,4,0.0,0
Communities,50000.0,1,1.0,0
Comics,3496222.0,6,2.3353867214236823,1
Cyber Security,23500000.0,2,1.0,0
E-Commerce,10000000.0,1,9.522245037645447,1
Minerals,5000000.0,1,1.0,1
Software,834000.0,2,0.6652977412731006,1
Payments,2500000.0,1,5.952087611225188,1
Public Relations,0.0,1,3.975359342915811,1
Chat,0.0,1,0.0,0
Business Services,26000000.0,2,1.0,1
Broadcasting,100000000.0,1,33.223819301848046,1
Wireless,5000000.0,1,1.0,0
IT and Cybersecurity,96100000.0,3,8.525667351129364,1
Software,15600000.0,2,1.0,0
Hardware + Software,15112330.0,7,28.421629021218344,0
Document Management,0.0,1,6.913073237508556,0
Analytics,25000.0,1,0.32854209445585214,0
Social Media,22500.0,1,1.0,0
Analytics,125000.0,1,0.6050650239561944,0
Banking,25000000.0,1,1.0,1
Industrial,9908249.0,1,1.0,0
Financial Services,725000000.0,1,1.0,1
Developer APIs,0.0,1,1.0,0
Advertising,12000000.0,3,0.7364818617385352,0
Software,2000000.0,1,1.4428473648186173,0
Software,11000000.0,2,1.5906913073237507,1
Data Security,29310000.0,2,1.541409993155373,1
Biotechnology,0.0,1,1.0,1
Blogging Platforms,3802024.0,4,0.32306639288158795,1
Advertising,33000000.0,4,0.8350444900752909,1
Distribution,550125.0,1,1.0,0
Curated Web,0.0,1,1.4483230663928817,1
Biotechnology,104490061.0,4,0.0,1
Web Hosting,5630000.0,1,6.7268993839835725,1
Automotive,12530000.0,3,1.8288843258042438,1
Software,1250000.0,1,1.0,1
Data Security,1200000.0,1,0.0,0
Content,31950003.0,5,0.0,1
Biotechnology,1800000.0,1,42.69952087611225,1
Databases,0.0,1,12.772073921971252,1
Human Resources,20000000.0,1,29.916495550992472,1
Information Technology,0.0,1,6.581793292265571,0
Business Services,68239769.0,4,1.0869267624914443,1
Service Providers,2000000.0,1,1.0,1
Software,155000.0,1,1.0,1
Clean Technology,0.0,1,6.740588637919234,1
Biotechnology,62101551.0,6,1.0,1
Consulting,0.0,1,4.971937029431896,1
Application Platforms,20000000.0,1,2.001368925393566,0
Content Discovery,7200000.0,2,0.0,1
Biotechnology,99500000.0,4,0.5393566050650239,1
Internet,1273700.0,1,1.0,0
Software,4053915.0,2,1.0,0
Health and Wellness,72658074.0,2,1.0,0
Software,18800000.0,2,1.0,1
Cloud Management,291754092.0,2,16.043805612594113,1
Software,3000000.0,2,0.0,0
Games,8500000.0,2,1.0,1
Clean Technology,0.0,2,1.0,1
Private Social Networking,500000.0,1,0.0,0
Social Media,200000.0,1,1.1663244353182751,0
Biotechnology,20500000.0,2,5.921971252566735,1
Clean Technology,12700000.0,1,1.0,1
Software,27250000.0,3,1.0,1
Biotechnology,219100000.0,3,5.607118412046543,1
Cloud Computing,3000000.0,1,1.5797399041752225,0
Networking,500000.0,1,2.48870636550308,1
Cloud Computing,1500000.0,2,0.0,0
Software,53500000.0,2,1.0,1
Analytics,6745000.0,3,1.0,1
Internet of Things,0.0,1,3.5181382614647503,0
Analytics,0.0,1,1.0,0
Software,4795519.0,2,1.0,0
Software,23500000.0,2,6.420260095824777,1
Contact Management,10000.0,1,0.3915126625598905,0
Advertising,5000000.0,3,13.305954825462011,1
E-Commerce,1384000.0,1,1.8234086242299794,1
Consulting,67400000.0,4,2.130047912388775,0
Software,8500000.0,1,1.2046543463381245,1
Clean Technology,33048483.0,4,1.9630390143737166,1
Advertising,0.0,1,1.0,0
E-Commerce,40000.0,1,1.0,0
App Marketing,565000.0,1,1.9247091033538672,1
Advertising,10200000.0,2,1.3880903490759753,1
Advertising,8159714.0,2,4.919917864476386,1
Health Care,61000000.0,1,22.05612594113621,1
Biotechnology,48350000.0,3,1.0,0
Architecture,13154038.0,2,13.91375770020534,1
Event Management,14816145.0,3,12.83230663928816,1
Health and Wellness,5000000.0,1,1.0,1
Business Services,0.0,1,0.49555099247091033,0
Curated Web,40600000.0,4,0.6598220396988365,0
Chat,3000000.0,1,7.34839151266256,1
Hardware + Software,9000000.0,1,6.316221765913758,1
Advertising,1000000.0,3,0.2053388090349076,1
Enterprise 2.0,250000.0,1,0.14784394250513347,0
Content,100000.0,1,0.0,0
Analytics,992250.0,3,1.6071184120465434,1
Data Centers,23817000.0,3,1.4127310061601643,1
Advertising,63500000.0,5,4.41615331964408,0
Credit,15000.0,1,0.32306639288158795,1
Consumer Electronics,5750000.0,1,1.5824777549623545,0
Software,1125000.0,1,1.6153319644079398,0
Data Integration,36000000.0,2,1.0,1
Data Center Automation,8000000.0,1,1.0,1
Software,10000000.0,1,1.0,1
Biotechnology,16967648.0,3,1.1197809719370295,1
Hardware + Software,93000000.0,7,1.6290212183436004,1
Data Centers,9079060.0,1,9.201916495550993,1
Security,8247532.0,5,1.4264202600958247,0
Email,0.0,1,1.056810403832991,0
Mobile,5792000.0,3,3.4962354551676933,1
Security,15000000.0,1,1.0,0
Biotechnology,35400000.0,1,1.0,1
Web Hosting,10000000.0,1,8.862422997946611,1
Advertising,5000000.0,3,0.0,1
Software,42750000.0,4,2.239561943874059,1
E-Commerce,0.0,1,0.0,0
Adventure Travel,16674.0,1,1.0,0
Delivery,75000.0,1,1.0,0
Databases,0.0,1,0.0,1
Messaging,28100000.0,3,1.4948665297741273,1
Software,10000000.0,1,10.89390828199863,0
Analytics,71426633.0,4,4.180698151950718,1
Local Businesses,4899605.0,3,2.4503764544832305,1
Software,4901574.0,3,1.0,1
Enterprise Software,4100000.0,2,1.111567419575633,1
Security,627300.0,1,12.402464065708418,0
Semiconductors,14500000.0,1,5.891854893908282,1
SaaS,55000.0,1,0.0,0
Finance,11765000.0,6,1.0,1
E-Commerce,0.0,1,3.668720054757016,1
SaaS,27700000.0,2,5.639972621492129,1
Curated Web,0.0,1,0.16700889801505817,0
Biotechnology,36289479.0,4,1.0,1
Health Care,724000.0,1,12.320328542094456,1
Clinical Trials,18000000.0,1,10.30800821355236,1
Business Development,80000000.0,1,6.291581108829569,1
Biotechnology,18432029.0,4,1.0,0
Consulting,25000000.0,1,5.330595482546201,1
Services,573000000.0,1,1.0,1
Advertising,91000000.0,2,7.184120465434634,1
Energy Efficiency,50000000.0,1,1.0,1
Enterprise Software,2000000.0,1,12.49555099247091,1
Web Hosting,89500000.0,4,1.6919917864476386,1
Health Care,5685000.0,2,1.0,0
Hardware + Software,1801500.0,1,6.436687200547571,1
Finance,4000000.0,1,1.0,0
Security,20404494.0,5,0.8542094455852156,1
Web Hosting,0.0,1,1.0,1
Biotechnology,1250000.0,1,1.0,1
Biotechnology,8067308.0,2,1.0,1
Manufacturing,36617912.0,3,8.878850102669405,1
Networking,41300000.0,2,2.8145106091718,0
Health Care,40000000.0,1,1.0,1
Curated Web,0.0,1,0.9144421629021219,0
Biotechnology,6469973.0,3,3.865845311430527,1
Career Management,44700000.0,3,7.876796714579055,1
Biotechnology,30000000.0,1,1.0,1
Android,3000000.0,3,1.9164955509924708,1
Electronics,40000000.0,1,1.0,0
Biotechnology,62758534.0,5,3.589322381930185,1
Travel,0.0,1,26.491444216290212,1
Collaboration,600000.0,1,1.0,1
Analytics,8620000.0,3,4.960985626283367,1
Enterprise Software,11400000.0,4,0.0,1
Software,20000000.0,2,6.417522245037645,1
Game,80000000.0,2,15.460643394934976,1
Biotechnology,71724981.0,3,1.0,1
Curated Web,0.0,1,0.2299794661190965,0
Enterprise Software,4826784.0,3,10.39835728952772,0
Enterprise Software,60000.0,1,0.999315537303217,0
Biotechnology,23000000.0,1,1.0,1
Hardware,162000000.0,2,4.605065023956194,1
Pharmaceuticals,60000000.0,1,1.0,0
Health and Wellness,10000006.0,1,1.0,1
Email,5500000.0,1,1.7221081451060918,1
Development Platforms,40143.0,1,1.160848733744011,0
E-Commerce,175000.0,1,0.16700889801505817,0
Content Delivery,36000000.0,4,0.0,1
Social Media,1500000.0,1,0.4736481861738535,0
Advertising,1100000.0,1,0.5174537987679672,1
Health and Wellness,0.0,1,1.0,1
Software,2000000.0,1,0.892539356605065,0
Health Care,1220077.59693517,1,0.9555099247091033,0
Risk Management,20000000.0,1,115.03353867214237,1
Security,9500000.0,1,4.944558521560575,1
Advertising,276760000.0,7,7.337440109514032,1
Coupons,10000.0,1,0.0,0
Coupons,15000.0,1,0.05201916495550993,0
Information Technology,15000000.0,1,1.0,1
Biotechnology,90505207.0,5,2.759753593429158,1
Advertising,16000000.0,2,0.9034907597535934,1
Finance,11000000.0,4,4.490075290896646,1
Software,789000.0,1,2.967830253251198,0
Android,1700000.0,1,0.0,1
Blogging Platforms,1000000.0,1,2.078028747433265,1
Enterprise Software,22000000.0,1,6.083504449007529,1
Finance,23850000.0,4,2.412046543463381,1
Software,7000000.0,1,10.546201232032855,1
Events,5800000.0,1,0.0027378507871321013,1
Curated Web,29557587.0,8,0.7474332648870636,0
Financial Services,500000.0,1,1.0896646132785763,0
Consulting,100000000.0,1,26.420260095824776,1
Clean Technology,27680000.0,2,7.737166324435318,1
Consulting,0.0,1,3.6659822039698837,1
Curated Web,9000000.0,2,6.7323750855578375,1
Mobile,6000000.0,2,0.6954140999315537,1
Curated Web,0.0,1,2.2806297056810405,1
Collaboration,150000.0,1,1.4976043805612593,0
Environmental Innovation,0.0,1,0.7529089664613279,0
Consulting,50000.0,1,2.4969199178644765,0
Creative,2300000.0,2,0.13415468856947296,1
Security,21000000.0,3,1.9383983572895278,1
Environmental Innovation,0.0,1,1.0,1
Banking,1000000.0,2,0.9527720739219713,0
Credit Cards,58800000.0,1,6.039698836413415,1
Banking,3000000.0,2,5.221081451060917,0
Internet,18852.0,1,1.0,0
Hardware + Software,241039698.0,2,24.621492128678987,1
Services,39000000.0,2,1.0,1
Biotechnology,161600003.0,5,6.485968514715948,1
Web Hosting,24500000.0,3,4.922655715263518,1
Software,2000000.0,1,1.0,1
Consulting,11000000.0,2,6.6885694729637235,0
Curated Web,16494801.0,3,2.2532511978097194,1
Distribution,3300000.0,1,1.0,1
Advertising,63360000.0,4,1.2457221081451062,1
Biotechnology,1690312.0,5,14.674880219028063,1
Bio-Pharm,56000000.0,1,1.0,1
Curated Web,100000.0,1,0.0,0
Manufacturing,18000000.0,1,5.136208076659822,0
Software,0.0,1,0.16153319644079397,1
Shoes,200000000.0,1,11.997262149212867,1
Software,25000.0,1,0.49828884325804246,0
Security,24500000.0,2,7.34839151266256,1
Manufacturing,13020000.0,2,10.433949349760438,1
Semiconductors,13205000.0,2,5.341546885694729,1
Curated Web,0.0,1,0.08487337440109514,0
Analytics,36102807.0,5,15.80561259411362,1
Advertising,2000000.0,1,0.5859000684462696,0
Software,8100000.0,1,1.0,1
Consumer Electronics,200000.0,2,1.3059548254620124,0
Consumer Goods,50000.0,1,1.0,0
Social Media,1000000.0,1,1.0,0
Finance,0.0,1,0.999315537303217,1
Financial Services,167030.421807492,1,0.0,0
Collaboration,6000000.0,1,3.4387405886379194,1
Android,1300000.0,1,2.6940451745379876,1
Advertising,12035360.0,2,0.0,1
Curated Web,0.0,1,0.08487337440109514,0
Advertising,9458000.0,3,2.8254620123203287,1
Brand Marketing,770000.0,2,0.5831622176591376,0
Advertising,1000000.0,1,0.33401779603011633,0
Application Platforms,0.0,1,1.0,0
Business Services,880000.0,3,0.0,0
E-Commerce,5126000.0,3,1.675564681724846,1
Blogging Platforms,40000.0,1,0.33127994524298426,0
Crowdsourcing,14570000.0,5,0.0,1
Apps,0.0,1,0.0,0
Hardware + Software,668421.0,1,13.371663244353183,1
Biotechnology,443000000.0,1,16.739219712525667,1
Hardware + Software,0.0,1,8.876112251882272,1
Art,115015.0,2,0.7392197125256673,1
Travel,253194.0,2,0.0,0
Hospitality,3500000.0,1,1.0,1
File Sharing,5000000.0,1,0.024640657084188913,0
Games,26799993.0,3,0.08487337440109514,1
Biotechnology,8000000.0,1,1.0,1
Medical Devices,39500000.0,2,2.0752908966461328,1
Hardware + Software,1250000.0,1,1.0,1
Cyber Security,861714.0,4,0.0,1
Networking,280000.0,1,0.07939767282683094,1
Software,15000000.0,1,12.459958932238193,1
Biotechnology,6535000.0,2,1.0,0
Messaging,6545530.0,1,3.972621492128679,0
Electrical Distribution,31253119.8860997,1,1.0732375085557837,0
Security,3737446.0,2,13.17180013689254,1
All Markets,19074918.0,2,1.6673511293634498,1
Semiconductors,30000000.0,1,1.0,0
Public Transportation,300000000.0,1,23.159479808350444,1
Business Services,500000.0,3,0.7474332648870636,1
Collaborative Consumption,65000.0,1,0.2053388090349076,0
Public Relations,9787513.0,1,2.735112936344969,1
Apps,3685000.0,2,1.0,1
Big Data Analytics,0.0,1,0.3723477070499658,0
Collaboration,11500000.0,3,4.084873374401095,1
Blogging Platforms,130000.0,2,0.16700889801505817,0
Mobile,10000.0,1,0.024640657084188913,0
Blogging Platforms,300000.0,1,0.049281314168377825,1
Curated Web,4715000.0,3,0.08487337440109514,1
Semiconductors,8000000.0,1,1.0,1
Search,33000000.0,2,2.1601642710472277,0
Information Technology,20000.0,1,0.243668720054757,0
Cooking,0.0,1,0.188911704312115,0
Cloud Computing,650000.0,1,2.31895961670089,1
Coupons,1500000.0,2,0.0,0
Entertainment,9750000.0,2,3.1813826146475015,1
Internet Marketing,2250000.0,2,0.0,0
Curated Web,0.0,1,1.5030800821355237,0
Biotechnology,1526000.0,1,1.0,0
Advertising,1500000.0,1,3.7481177275838466,1
Android,0.0,1,0.038329911019849415,0
Health Care,0.0,1,1.5523613963039014,0
Biotechnology,22964000.0,4,10.116358658453114,1
Software,13000000.0,1,1.0,1
Software,100000000.0,1,1.0,1
News,15000000.0,1,0.5722108145106092,0
Media,100000000.0,1,1.0,0
Mobile,0.0,1,0.243668720054757,0
Open Source,588384.0,1,1.4182067077344285,1
Communities,95656.0,1,1.0,0
Fashion,200000.0,1,0.0,0
Finance Technology,250000.0,1,1.2375085557837098,0
Health Care,32676154.0,4,1.3990417522245038,0
Event Management,136911999.0,3,1.5879534565366187,1
Consulting,7000.0,1,0.0,0
Biotechnology,2555672.0,1,6.234086242299795,1
Enterprise Software,3000000.0,1,9.639972621492129,1
Security,0.0,1,1.7111567419575633,1
Software,130082104.0,7,0.70362765229295,1
Information Security,43000000.0,2,7.652292950034223,1
IT and Cybersecurity,13210580.0,7,6.406570841889117,0
Enterprise Software,22500000.0,1,1.0,0
Technology,0.0,1,0.999315537303217,1
Online Shopping,6000000.0,1,1.0,1
Enterprise Software,0.0,2,1.0,1
Mobile,2535759.0,2,1.0,0
Biotechnology,132188186.0,7,1.0,1
Automotive,0.0,1,31.08829568788501,1
Biotechnology,98802924.0,5,1.0,0
Biotechnology,171505694.0,8,12.657084188911705,1
Apps,0.0,1,1.0,0
Analytics,7400000.0,1,1.0,1
Web Hosting,6623651.0,3,1.3607118412046544,1
Biotechnology,36713046.0,5,8.238193018480493,1
Biotechnology,42600000.0,4,10.559890485968515,0
Semiconductors,77000000.0,2,6.759753593429158,1
Security,27250000.0,4,1.0,1
Biotechnology,2675263.0,1,11.624914442162902,1
Biotechnology,23000000.0,1,1.0,0
Consulting,170000.0,1,3.8165639972621492,0
Manufacturing,17606421.6437253,2,3.9507186858316223,0
Web Hosting,150600000.0,2,9.91375770020534,1
Biotechnology,45700000.0,2,7.813826146475017,0
Biotechnology,965000.0,1,1.2566735112936345,0
Biotechnology,68470098.0075415,4,1.0,1
Biotechnology,36467860.0,10,1.0,1
Pharmaceuticals,40000000.0,1,1.0,1
Biotechnology,104775000.0,8,1.0,1
Biotechnology,11885330.3329477,1,6.160164271047228,0
Biotechnology,133500000.0,5,2.1683778234086244,1
Biotechnology,54751700.0,4,13.494866529774127,1
Biotechnology,500000.0,1,1.106091718001369,1
Consumer Goods,0.0,1,18.510609171800137,1
Biotechnology,42500000.0,2,1.0,1
Bio-Pharm,86000000.0,1,1.0,1
Biotechnology,22304410.0,5,2.116358658453114,1
Information Security,13100000.0,3,0.8186173853524983,1
B2B,200000000.0,1,0.07665982203969883,1
